"","Year","Date","Location","Plotnumber","Cultivar","Nitrogen","Irrigation","Shadow","Tshort","Height1","Height2","Height3","SPAD1","SPAD2","SPAD3","SPAD4","Yield_gross_t.ha","Yield_netto.35_t.ha","nr_tubers_m2","nr_tubers.35_m2","Yield_0.35_t.ha","Yield_0.35_nr.m2","Yield_35.45_t.ha","Yield_35.45_nr.m2","Yield_45.50_t.ha","Yield_45.50_nr.m2","Yield_50.60_t.ha","Yield_50.60nr.m2","Yield.60_t.ha","Yield.60_nr.m2","misshapen_t.ha","misshapen_nr.m2","rotten_t.ha","rotten_nr.m2","green_t.ha","green_nr.m2","growthissues_t.ha","growthissues_nr.m2","average_tuber_weight..g.","NrStems15","StemFW","StemDW","ReproFW","ReproDW","LeavesFW","LeavesDW","SLA","SLW","LAI","FW_Yield_35_t.ha","FW_Yield_35_nr.m2","Tubers_discarded_t_ha","Tubers_discarded_nr_m2","FWyield","tubersFW","tubersDW","tuberDMpercentage","nrtubers_m2","SPAD5","SPAD6","St_length1","St_length2","St_length3","St_length4","St_length5","St_length6","St_length7","St_length8","St_length9","St_length10","St_length_av","notes","rootsFW","rootsDW","Avstems","NrStemsTotal","NrStems50","nrtubers"
"1095",2019,2019-07-29,"V",18,"C5","N2","W2",NA,"C5N2W2",0.6,0.52,0.51,39.3,42.1,43.2,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5820105820106,11814.3755615454,984.98826189027,2311.10096706567,267.553063018675,17707.625906926,NA,NA,NA,4.74977505323397,NA,NA,NA,NA,57.3,57300,10797.1746709193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6984126984127,47.3020637898687
"1096",2019,2019-07-29,"V",19,"C5","N1","W2",NA,"C5N1W2",0.81,0.84,0.81,31.6,37,33.4,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1826741996234,5699.54930361379,529.548243463511,737.560991770583,94.1531387074118,11151.672917136,1126.63746836114,226.000569275194,0.00442476761544052,2.54620709216381,NA,NA,NA,NA,56.5875706214689,56587.5706214689,12676.5815253413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9943502824859,50.2355627927816
"1097",2019,2019-07-29,"V",20,"C4","N2","W1",NA,"C4N2W1",0.38,0.37,0.47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8730158730159,NA,745.792942176871,73.1232993197279,6.79464285714286,7631.6781462585,1143.44132653061,148.048734689313,0.00675453256725593,1.69285041584327,NA,NA,NA,NA,67.2790476190476,67279.0476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2857142857143,NA
"1098",2019,2019-07-29,"V",21,"C6","N1","W1",NA,"C6N1W1",0.82,0.86,0.87,40.7,37.6,35.3,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3333333333333,7908.71797752809,980.659550561798,417.242696629214,51.7078651685393,4247.20449438202,608.561797752809,158.758169934641,0.00629888843145327,0.966141573033708,NA,NA,NA,NA,25.7863333333333,25786.3333333333,6806.02098398215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3333333333333,44.8045448351049
"1099",2019,2019-07-29,"V",22,"C4","N0","W2",NA,"C4N0W2",0.66,0.63,0.61,21.7,22.3,16.4,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6959064327485,2996.22729389846,246.53469958081,0,0,3561.48113646949,488.868188169539,147.1875,0.00679405520169851,0.71955286446204,NA,NA,NA,NA,42.2491228070175,42249.1228070175,9430.41368418852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7719298245614,33.1235772693199
"1100",2019,2019-07-29,"V",23,"C5","N2","W1",NA,"C5N2W1",0.72,0.77,0.8,52.3,51.3,46.1,47.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2994350282486,9851.7777523286,776.739578561612,106.824324324324,9.65643609711406,14914.5667277447,1533.16040616888,236.180108978225,0.00423405681505632,3.62101991810066,NA,NA,NA,NA,53.7302259887006,53730.2259887006,10829.6912500447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.864406779661,43.9062112267216
"1101",2019,2019-07-29,"V",24,"C6","N2","W2",NA,"C6N2W2",1.21,1.14,1.15,43.5,38.1,39.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6666666666667,11218.2779304029,1297.85668498168,647.170787545788,62.8814102564102,11984.5718864469,1435.33653846154,227.535246229705,0.00439492349677756,3.26589652701339,NA,NA,NA,NA,32.8204166666667,32820.4166666667,8164.54276371565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1666666666667,46.9918013226972
"1102",2019,2019-07-29,"V",25,"C6","N2","W2",NA,"C6N2W2",1.04,1.05,1.1,36.7,38.2,39.1,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9082125603865,20824.7044870958,2295.59405057231,361.226443835139,36.1226443835139,14219.4209426818,1719.43787265526,213.84133421864,0.004676364387895,3.67686888794661,NA,NA,NA,NA,30.5434782608696,30543.4782608696,7705.40051203914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9420289855072,39.1969612429718
"1103",2019,2019-07-29,"V",26,"C5","N1","W1",NA,"C5N1W1",0.76,0.71,0.74,36.1,33.3,41.1,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5820105820106,3966.55526790617,394.112863157344,22.9256557098402,0,4481.34044611804,672.346957454041,147.413455083427,0.00678364128589253,0.991129880131302,NA,NA,NA,NA,33.4253968253968,33425.3968253968,7176.55164406666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0634920634921,35.642351061417
"1104",2019,2019-07-29,"V",27,"C4","N2","W1",NA,"C4N2W1",0.51,0.32,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.376266570548,41.4621330449758,0,0,491.389322760223,77.213024149946,154.562920268972,0.00646985705407085,0.119342704954143,NA,NA,NA,NA,42.3388617886179,42338.8617886179,9397.31667812958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no 15% subsample but 50%",NA,NA,NA,NA,10.4065040650407,47.815963005626
"1105",2019,2019-07-29,"V",28,"C5","N1","W2",NA,"C5N1W2",0.69,0.68,0.54,27.8,35.3,29.3,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8169257340242,6299.58306740326,576.264443148155,58.3461322902012,5.39765981539306,11027.6760342678,1298.00866989214,207.450648075647,0.00482042360087181,2.69272739776933,NA,NA,NA,NA,55.6649395509499,55664.9395509499,12522.7571483723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8169257340242,52.6244176427047
"1106",2019,2019-07-29,"V",29,"C6","N1","W1",NA,"C6N1W1",0.89,0.92,0.94,36.8,38,39.9,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8932461873638,8201.90017648998,1105.7239968193,696.896491534299,90.7993444657784,3916.81639223444,571.528868718605,159.556451612903,0.00626737427343948,0.911911182870774,NA,NA,NA,NA,28.2137254901961,28213.7254901961,7426.55653798757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15032679738562,44.7659269975344
"1107",2019,2019-07-29,"V",30,"C4","N2","W2",NA,"C4N2W2",0.57,0.56,0.44,33.3,29.4,28.9,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6666666666667,3821.70748002905,536.653594771242,27.7041684822077,2.56859840232389,7796.79697893972,927.447494553377,218.339016311555,0.00458003345848672,2.024979736414,NA,NA,NA,NA,47.824,47824,9753.48310642362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zwarte vlekjes op knollen",NA,NA,NA,NA,10.6666666666667,30.6957637997433
"1108",2019,2019-07-29,"V",31,"C4","N1","W2",NA,"C4N1W2",0.44,0.37,0.32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,39.3333333333333,39333.3333333333,8994.34869166154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no living above ground biomass, for 379 g of dead FW biomass DW = 180.29",NA,NA,NA,NA,NA,48.3507477975825
"1109",2019,2019-07-29,"V",32,"C6","N2","W1",NA,"C6N2W1",0.87,0.85,0.82,50.4,45.9,46.9,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8452151573539,10570.8062762802,1090.62178739714,24.0342705351965,3.47161685508394,8788.2645449198,1203.31581146217,139.889120723724,0.0071485187327395,1.68330790818398,NA,NA,NA,NA,23.6589595375723,23658.9595375723,5792.60638549413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3314065510597,49.0365327959946
"1110",2019,2019-07-29,"V",33,"C5","N1","W1",NA,"C5N1W1",0.77,0.71,0.83,41.5,32.1,32.7,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4575163398693,3534.82414893287,354.14540160456,0,0,6509.60868981611,894.295408316038,165.938648838804,0.00602632362621815,1.4839817171871,NA,NA,NA,NA,39.8091503267974,39809.1503267974,9100.20214310884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88888888888889,30.7703577405197
"1111",2019,2019-07-29,"V",34,"C6","N2","W2",NA,"C6N2W2",1.11,1.17,1.12,40.5,44.9,44.8,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.283950617284,13155.0350278901,1648.91109524942,319.438496312158,35.4931662569064,12280.6355248896,1699.8691410897,154.568993925445,0.00646960282656909,2.62747062943145,NA,NA,NA,NA,31.7548148148148,31754.8148148148,7717.14242203704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.037037037037,35.2119922341696
"1112",2019,2019-07-29,"V",35,"C4","N2","W1",NA,"C4N2W1",0.6,0.53,0.54,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74658869395712,4362.78182419547,424.540010274382,40.0723429110281,3.59138922315818,4768.04174495605,662.516801429969,176.82355386345,0.00565535517271778,1.17148575323092,NA,NA,NA,NA,46.2929824561404,46292.9824561404,9791.86770537807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5263157894737,39.209188980356
"1113",2019,2019-07-29,"V",36,"C5","N1","W2",NA,"C5N1W2",0.67,0.68,0.76,37.3,37.4,33.1,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06060606060606,2550.29806259314,238.946845504223,633.745239278026,84.6270077827455,5341.84053651267,648.67941712204,175.181262071712,0.00570837307697122,1.13636478971381,NA,NA,NA,NA,50.4575757575758,50457.5757575758,11761.1013287887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5151515151515,50.5218763274471
"1114",2019,2019-07-29,"V",37,"C5","N0","W2",NA,"C5N0W2",0.69,0.73,0.67,31.1,29,41,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66183574879227,3418.89645412375,286.536991901879,591.191131378253,77.2362607123202,6765.32431794953,771.885840081768,183.970413835701,0.00543565663168575,1.42004157433761,NA,NA,NA,NA,45.5014492753623,45501.4492753623,10839.4302919691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8115942028986,57.8163269064324
"1115",2019,2019-07-29,"V",38,"C4","N1","W1",NA,"C4N1W1",0.5,0.45,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,33.4974842767296,33497.4842767296,7510.33566281806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no living above ground biomass, for 288 FW dead biomass DW = 92.81",NA,NA,NA,NA,NA,45.8510735113623
"1116",2019,2019-07-29,"V",39,"C6","N0","W1",NA,"C6N0W1",0.71,0.73,0.85,30.3,24.9,28.5,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.94743130227,4825.6292248958,606.711148471157,167.67538790235,23.9536268431929,3166.6694686701,481.467899548177,134.399431414357,0.00744050766790058,0.647090119435396,NA,NA,NA,NA,21.6637992831541,21663.7992831541,5912.61587022046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1863799283154,41.6106132612139
"1117",2019,2019-07-29,"V",40,"C4","N2","W2",NA,"C4N2W2",0.53,0.6,0.54,31.7,31.2,27.2,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67208672086721,3076.628201474,312.227262239233,63.1252629721623,6.31252629721623,5149.56472169062,616.442471870462,186.963371406065,0.00534864124710343,1.1525216281879,NA,NA,NA,NA,53.1983739837398,53198.3739837398,10954.798648651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7073170731707,37.8878120044897
"1118",2019,2019-07-29,"V",41,"C5","N1","W1",NA,"C5N1W1",0.3,0.75,0.7,37.2,30.5,33.5,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4575163398693,3429.21775404339,339.821992070556,49.7943918511926,5.11134485889725,6577.1466587552,863.817281153635,184.351767638464,0.0054244123222139,1.59246242697325,NA,NA,NA,NA,42.4888888888889,42488.8888888889,9788.98075509644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4575163398693,43.0310805032296
"1119",2019,2019-07-29,"V",42,"C6","N1","W2",NA,"C6N1W2",0.92,0.95,0.93,26.1,38,29.7,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6332651670075,6842.9137303871,785.423312883436,855.731798686139,104.527064444324,2651.40517943428,391.909658504805,149.386084583902,0.00669406392694064,0.585458493946468,NA,NA,NA,NA,31.0932515337423,31093.2515337423,8543.27132364179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5419222903885,52.6892633488538
"1120",2019,2019-08-12,"V",1,"C5","N2","W2",NA,"C5N2W2",0.57,0.44,0.46,44.6,37.8,38.9,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8509741969458,10179.0462085308,1042.98263679449,2495.09831968979,290.642158552348,10906.4181818182,1379.18136579061,225.407260454389,0.00443641432837674,3.10877493332604,NA,NA,NA,NA,74.9541864139021,74954.186413902,15918.5093455999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5339652448657,52.4889260601555
"1121",2019,2019-08-12,"V",2,"C4","N0","W1",NA,"C4N0W1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,46.0478325859492,46047.8325859492,10971.3772998293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"above ground dood",NA,NA,NA,NA,0,54.494476433076
"1122",2019,2019-08-12,"V",3,"C6","N2","W1",NA,"C6N2W1",0.63,0.42,1.03,38.3,34.2,41.1,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7577895355673,25327.4700853203,2695.64491086057,591.536858657541,51.1415151577125,10499.3530618784,1417.35056294232,231.597212354778,0.00431784126342645,3.28254439306916,NA,NA,NA,NA,38.4402116402116,38440.2116402116,10713.1713829066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"veel hoogte variatie",NA,NA,NA,NA,23.9858906525573,41.0612906963272
"1123",2019,2019-08-12,"V",4,"C4","N1","W2",NA,"C4N1W2",0.61,0.24,0.32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5761316872428,3459.72763699372,452.603882967203,0,0,2335.36873441813,372.893440753183,158.050551478691,0.00632708959661443,0.589360139538272,NA,NA,NA,NA,66.7299382716049,66729.9382716049,14683.9952074331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2839506172839,40.2958564442059
"1124",2019,2019-08-12,"V",5,"C5","N0","W1",NA,"C5N0W1",0.72,0.67,0.59,22.5,31.2,28.4,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1010101010101,4937.85744708348,421.30077710163,0,0,5982.18148104445,703.857025661773,199.476233546831,0.00501312854278066,1.40402748434486,NA,NA,NA,NA,57.4909090909091,57490.9090909091,14018.4231235977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9393939393939,46.1126200849481
"1125",2019,2019-08-12,"V",6,"C6","N0","W2",NA,"C6N0W2",0.89,0.84,0.94,28.6,24,20.8,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.140589569161,6466.67324954448,755.701020594471,32.133914365454,3.32419803780559,4759.80836373257,677.47156010478,186.620870134118,0.00535845749342682,1.26430332037873,NA,NA,NA,NA,35.9979591836735,35997.9591836735,10310.6787406889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"groen",NA,NA,NA,NA,14.9659863945578,50.437492851424
"1126",2019,2019-08-12,"V",7,"C6","N1","W2",NA,"C6N1W2",1.02,0.99,1.15,26.9,34.8,24.3,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.336917562724,12168.7184472879,1457.60289236714,372.267750792386,50.0342961758151,6656.76415913958,969.847174929951,194.224529526282,0.00514868025392583,1.88368111263163,NA,NA,NA,NA,33.1598566308244,33159.8566308244,9492.1476613202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schurft",NA,NA,NA,NA,20.7885304659498,44.3511234473799
"1127",2019,2019-08-12,"V",8,"C5","N2","W1",NA,"C5N2W1",0.41,0.76,0.72,43.6,42.8,47.5,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19252432155658,9689.85299045191,910.083020727507,149.396731758907,14.654201713931,9836.96595051514,1318.87815425379,197.913981628484,0.00505270012644765,2.61024426791194,NA,NA,NA,NA,66.0430107526882,66043.0107526882,14617.2436219007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52995391705069,50.7925481658821
"1128",2019,2019-08-12,"V",9,"C4","N1","W1",NA,"C4N1W1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,40.5185185185185,40518.5185185185,9451.11851413255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"above ground dead",NA,NA,NA,NA,0,39.9853801169591
"1129",2019,2019-08-12,"V",10,"C5","N2","W2",NA,"C5N2W2",0.32,0.5,0.43,39.7,31.4,36.6,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6837606837607,11263.715627285,1106.03619555676,497.321893462206,62.525963394668,11200.6125011513,1471.57259694097,253.311671226578,0.00394770598274384,3.72766513862352,NA,NA,NA,NA,65.6650641025641,65665.0641025641,14273.9156195178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8205128205128,45.0554252811163
"1130",2019,2019-08-12,"V",11,"C6","N2","W1",NA,"C6N2W1",1.06,0.6,0.98,43.3,47.5,40.9,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0006071645416,17607.0816725616,2000.99730324819,117.705723720482,12.3659709745253,11491.1930278089,1814.36274131785,181.861267431696,0.00549869696897159,3.29962307716912,NA,NA,NA,NA,32.4007285974499,32400.7285974499,8839.0252253052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schurft",NA,NA,NA,NA,16.0291438979964,27.6194882910636
"1131",2019,2019-08-12,"V",12,"C4","N1","W2",NA,"C4N1W2",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,53.6680613668061,53668.0613668061,12180.0537636979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schurft, above ground dead",NA,NA,NA,NA,0,51.8031480374577
"1132",2019,2019-08-12,"V",13,"C4","N2","W2",NA,"C4N2W2",0.21,0.56,0.42,36.1,25.7,31.9,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19252432155658,5580.84873868385,496.267931827996,0,0,2530.77631135273,306.972032756951,190.846524432209,0.00523981247746123,0.585845455495545,NA,NA,NA,NA,56.615975422427,56615.975422427,12097.9654451268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4454685099846,34.9862443540989
"1133",2019,2019-08-12,"V",14,"C6","N1","W1",NA,"C6N1W1",0.9,0.95,0.88,27.8,35.3,30.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5363790186125,8726.20970921206,1094.78214453922,231.310202871247,30.4967641774382,5617.34889319169,841.245486420012,204.024577572965,0.00490137027556091,1.71634755002006,NA,NA,NA,NA,30.7296108291032,30729.6108291032,8165.65666436862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schurft",NA,NA,NA,NA,18.2741116751269,43.1974849117599
"1134",2019,2019-08-12,"V",15,"C5","N2","W1",NA,"C5N2W1",0.38,0.41,0.19,44.4,42.8,46.7,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2336182336182,10241.6705923172,921.784902967577,60.3467377754886,5.75827650529471,9575.32283512447,1304.59512503957,210.592231820054,0.00474851323506783,2.74737599003645,NA,NA,NA,NA,53.1958974358974,53195.8974358974,11536.8784713479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1965811965812,46.572283747381
"1135",2019,2019-08-12,"V",16,"C6","N1","W2",NA,"C6N1W2",1.07,1.05,0.96,29.7,33.3,32.2,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6296296296296,14696.8462029874,1863.04685963404,322.482128061576,31.3295274157704,6300.06173484796,871.337758728831,197.326810926572,0.00506773507008186,1.71938301169867,NA,NA,NA,NA,39.7014814814815,39701.4814814815,11046.2304056831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schurft",NA,NA,NA,NA,21.4814814814815,42.7321791074068
"1136",2019,2019-08-12,"V",17,"C4","N1","W1",NA,"C4N1W1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,37.972619047619,37972.619047619,8219.74880772943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schurft, above ground dead",NA,NA,NA,NA,0,35.4354414404806
